Timestamp,Reference_id,Action,Ingredient,Amount,Unit,Order_id
2025-09-20T08:03:00.000000Z,#012596,Deduct,espresso,36,(g),D4ZpAZewofVLs5UhCsklVVQExvVZY
2025-09-20T08:03:00.000000Z,#012596,Deduct,12oz cup,1,cup,D4ZpAZewofVLs5UhCsklVVQExvVZY
2025-09-20T08:06:00.000000Z,#012597,Deduct,espresso,27,(g),jgbK94VSZqxmZNIYG4ivzX5eSyMZY
2025-09-20T08:06:00.000000Z,#012597,Deduct,16oz cup,1,cup,jgbK94VSZqxmZNIYG4ivzX5eSyMZY
2025-09-20T08:06:00.000000Z,#012597,Deduct,soy milk,8,(oz),jgbK94VSZqxmZNIYG4ivzX5eSyMZY
2025-09-20T08:06:00.000000Z,#012597,Deduct,seasonal syrup,3,pump,jgbK94VSZqxmZNIYG4ivzX5eSyMZY
2025-09-20T08:08:00.000000Z,#012598,Deduct,espresso,36,(g),BDbzMuqoCUdyN8zaxHnfj2nW0eaZY
2025-09-20T08:08:00.000000Z,#012598,Deduct,12oz cup,1,cup,BDbzMuqoCUdyN8zaxHnfj2nW0eaZY
2025-09-20T08:08:00.000000Z,#012598,Deduct,almond milk,2,(oz),BDbzMuqoCUdyN8zaxHnfj2nW0eaZY
2025-09-20T08:08:00.000000Z,#012598,Deduct,hazelnut syrup,3,pump,BDbzMuqoCUdyN8zaxHnfj2nW0eaZY
2025-09-20T08:08:00.000000Z,#012598,Deduct,16oz cup,1,cup,BDbzMuqoCUdyN8zaxHnfj2nW0eaZY
2025-09-20T08:08:00.000000Z,#012598,Deduct,whole milk,2,(oz),BDbzMuqoCUdyN8zaxHnfj2nW0eaZY
2025-09-20T08:09:00.000000Z,#012599,Deduct,espresso,9,(g),lbYmt9OVLTqfZymz30hbAwYU4ZNZY
2025-09-20T08:09:00.000000Z,#012599,Deduct,16oz cup,1,cup,lbYmt9OVLTqfZymz30hbAwYU4ZNZY
2025-09-20T08:09:00.000000Z,#012599,Deduct,chocolate syrup,3,pump,lbYmt9OVLTqfZymz30hbAwYU4ZNZY
2025-09-20T08:20:00.000000Z,#012600,Deduct,espresso,9,(g),L0PiCtDkFckdjd8hpeK9yaVcUAeZY
2025-09-20T08:20:00.000000Z,#012600,Deduct,4oz cup,1,cup,L0PiCtDkFckdjd8hpeK9yaVcUAeZY
2025-09-20T08:20:00.000000Z,#012600,Deduct,whole milk,1,(oz),L0PiCtDkFckdjd8hpeK9yaVcUAeZY
2025-09-20T08:20:00.000000Z,#012601,Deduct,espresso,18,(g),7Oq1ba2XrLGwCSIh6NZNjWAnAaFZY
2025-09-20T08:20:00.000000Z,#012601,Deduct,4oz cup,1,cup,7Oq1ba2XrLGwCSIh6NZNjWAnAaFZY
2025-09-20T08:20:00.000000Z,#012601,Deduct,whole milk,1,(oz),7Oq1ba2XrLGwCSIh6NZNjWAnAaFZY
2025-09-20T08:20:00.000000Z,#012601,Deduct,caramel syrup,3,pump,7Oq1ba2XrLGwCSIh6NZNjWAnAaFZY
2025-09-20T08:30:00.000000Z,#012602,Deduct,espresso,45,(g),Jx2Ij3FoWGEMd93ovFfB06JUZ6YZY
2025-09-20T08:30:00.000000Z,#012602,Deduct,16oz cup,1,cup,Jx2Ij3FoWGEMd93ovFfB06JUZ6YZY
2025-09-20T08:30:00.000000Z,#012602,Deduct,whole milk,8,(oz),Jx2Ij3FoWGEMd93ovFfB06JUZ6YZY
2025-09-20T08:30:00.000000Z,#012602,Deduct,seasonal syrup,3,pump,Jx2Ij3FoWGEMd93ovFfB06JUZ6YZY
2025-09-20T08:38:00.000000Z,#012603,Deduct,espresso,63,(g),7AbDqXZXC3V9nVrKeqqszQYab57YY
2025-09-20T08:38:00.000000Z,#012603,Deduct,12oz cup,1,cup,7AbDqXZXC3V9nVrKeqqszQYab57YY
2025-09-20T08:38:00.000000Z,#012603,Deduct,4oz cup,1,cup,7AbDqXZXC3V9nVrKeqqszQYab57YY
2025-09-20T08:38:00.000000Z,#012603,Deduct,whole milk,2,(oz),7AbDqXZXC3V9nVrKeqqszQYab57YY
2025-09-20T08:38:00.000000Z,#012604,Deduct,espresso,18,(g),9bYFVwlJlLgS7GrMbm7i5JBoW7OZY
2025-09-20T08:38:00.000000Z,#012604,Deduct,16oz cup,1,cup,9bYFVwlJlLgS7GrMbm7i5JBoW7OZY
