Timestamp,Reference_id,Action,Ingredient,Amount,Unit,Order_id
2025-10-18T08:03:00.000000Z,#015296,Deduct,espresso,72,(g),hH13AdHCrQGSgZhYoIwlP6ny6yZZY
2025-10-18T08:03:00.000000Z,#015296,Deduct,12oz cup,2,cup,hH13AdHCrQGSgZhYoIwlP6ny6yZZY
2025-10-18T08:03:00.000000Z,#015296,Deduct,chocolate syrup,3,pump,hH13AdHCrQGSgZhYoIwlP6ny6yZZY
2025-10-18T08:03:00.000000Z,#015296,Deduct,soy milk,2,(oz),hH13AdHCrQGSgZhYoIwlP6ny6yZZY
2025-10-18T08:06:00.000000Z,#015297,Deduct,espresso,42,(g),lNtIhCC4MagfE3Cvf6QFfUoDW3PZY
2025-10-18T08:06:00.000000Z,#015297,Deduct,16oz cup,2,cup,lNtIhCC4MagfE3Cvf6QFfUoDW3PZY
2025-10-18T08:06:00.000000Z,#015297,Deduct,whole milk,8,(oz),lNtIhCC4MagfE3Cvf6QFfUoDW3PZY
2025-10-18T08:06:00.000000Z,#015297,Deduct,hazelnut syrup,3,pump,lNtIhCC4MagfE3Cvf6QFfUoDW3PZY
2025-10-18T08:06:00.000000Z,#015297,Deduct,chocolate syrup,3,pump,lNtIhCC4MagfE3Cvf6QFfUoDW3PZY
2025-10-18T08:09:00.000000Z,#015298,Deduct,espresso,36,(g),Fvg1xmW6NwuEYLYHGGC22I0J0JCZY
2025-10-18T08:09:00.000000Z,#015298,Deduct,16oz cup,2,cup,Fvg1xmW6NwuEYLYHGGC22I0J0JCZY
2025-10-18T08:09:00.000000Z,#015298,Deduct,almond milk,4,(oz),Fvg1xmW6NwuEYLYHGGC22I0J0JCZY
2025-10-18T08:09:00.000000Z,#015298,Deduct,whole milk,8,(oz),Fvg1xmW6NwuEYLYHGGC22I0J0JCZY
2025-10-18T08:10:00.000000Z,#015299,Deduct,espresso,11,(g),TgrGadlx9zFHriQ7JLwaQlIWH2WZY
2025-10-18T08:10:00.000000Z,#015299,Deduct,6oz cup,1,cup,TgrGadlx9zFHriQ7JLwaQlIWH2WZY
2025-10-18T08:26:00.000000Z,#015300,Deduct,espresso,11,(g),RHR7opq477g2WTd8HqeT21v22odZY
2025-10-18T08:26:00.000000Z,#015300,Deduct,6oz cup,1,cup,RHR7opq477g2WTd8HqeT21v22odZY
2025-10-18T08:26:00.000000Z,#015300,Deduct,seasonal syrup,3,pump,RHR7opq477g2WTd8HqeT21v22odZY
2025-10-18T08:32:00.000000Z,#015301,Deduct,espresso,54,(g),BxkWjZrNQUdqRJe2GFwll50Rg6LZY
2025-10-18T08:32:00.000000Z,#015301,Deduct,12oz cup,2,cup,BxkWjZrNQUdqRJe2GFwll50Rg6LZY
2025-10-18T08:32:00.000000Z,#015301,Deduct,almond milk,2,(oz),BxkWjZrNQUdqRJe2GFwll50Rg6LZY
2025-10-18T08:32:00.000000Z,#015301,Deduct,vanilla syrup,3,pump,BxkWjZrNQUdqRJe2GFwll50Rg6LZY
2025-10-18T08:32:00.000000Z,#015301,Deduct,whole milk,8,(oz),BxkWjZrNQUdqRJe2GFwll50Rg6LZY
2025-10-18T08:40:00.000000Z,#015302,Deduct,espresso,45,(g),fsMBU3ZbUMWayzV8NN3NwpVaAsMZY
2025-10-18T08:40:00.000000Z,#015302,Deduct,16oz cup,2,cup,fsMBU3ZbUMWayzV8NN3NwpVaAsMZY
2025-10-18T08:40:00.000000Z,#015302,Deduct,whole milk,16,(oz),fsMBU3ZbUMWayzV8NN3NwpVaAsMZY
2025-10-18T08:40:00.000000Z,#015302,Deduct,chocolate syrup,3,pump,fsMBU3ZbUMWayzV8NN3NwpVaAsMZY
2025-10-18T08:41:00.000000Z,#015303,Deduct,espresso,47,(g),ttlpRz4GxptJnMBTstIr6Outf3KZY
2025-10-18T08:41:00.000000Z,#015303,Deduct,6oz cup,1,cup,ttlpRz4GxptJnMBTstIr6Outf3KZY
2025-10-18T08:41:00.000000Z,#015303,Deduct,almond milk,2,(oz),ttlpRz4GxptJnMBTstIr6Outf3KZY
2025-10-18T08:41:00.000000Z,#015303,Deduct,4oz cup,1,cup,ttlpRz4GxptJnMBTstIr6Outf3KZY
2025-10-18T08:41:00.000000Z,#015303,Deduct,whole milk,1,(oz),ttlpRz4GxptJnMBTstIr6Outf3KZY
2025-10-18T08:41:00.000000Z,#015303,Deduct,seasonal syrup,3,pump,ttlpRz4GxptJnMBTstIr6Outf3KZY
2025-10-18T08:57:00.000000Z,#015304,Deduct,espresso,36,(g),TeYDr03Jpn5y2vsAP38eSgNyi6XZY
2025-10-18T08:57:00.000000Z,#015304,Deduct,12oz cup,1,cup,TeYDr03Jpn5y2vsAP38eSgNyi6XZY
2025-10-18T09:12:00.000000Z,#015305,Deduct,espresso,18,(g),nYApee56gzbnpQ3JC3zdkyVJh7OZY
2025-10-18T09:12:00.000000Z,#015305,Deduct,12oz cup,1,cup,nYApee56gzbnpQ3JC3zdkyVJh7OZY
2025-10-18T09:19:00.000000Z,#015306,Deduct,espresso,36,(g),DuYnaxZ4y3SD5Hj3HHVMUsIKJrCZY
