Timestamp,Reference_id,Action,Ingredient,Amount,Unit,Order_id
2025-09-19T08:12:00.000000Z,#012496,Deduct,espresso,18,(g),785vCiwYtPyD8kk7S2QnXV7jklMZY
2025-09-19T08:12:00.000000Z,#012496,Deduct,6oz cup,1,cup,785vCiwYtPyD8kk7S2QnXV7jklMZY
2025-09-19T08:12:00.000000Z,#012496,Deduct,whole milk,3,(oz),785vCiwYtPyD8kk7S2QnXV7jklMZY
2025-09-19T08:14:00.000000Z,#012497,Deduct,espresso,45,(g),FNzLPg0146OKDRUN1rZpZPOoVnbZY
2025-09-19T08:14:00.000000Z,#012497,Deduct,16oz cup,2,cup,FNzLPg0146OKDRUN1rZpZPOoVnbZY
2025-09-19T08:14:00.000000Z,#012497,Deduct,whole milk,2,(oz),FNzLPg0146OKDRUN1rZpZPOoVnbZY
2025-09-19T08:24:00.000000Z,#012498,Deduct,espresso,27,(g),59uN2zDEjTwzSz62Ga0uRXfhMdaZY
2025-09-19T08:24:00.000000Z,#012498,Deduct,12oz cup,1,cup,59uN2zDEjTwzSz62Ga0uRXfhMdaZY
2025-09-19T08:24:00.000000Z,#012498,Deduct,almond milk,2,(oz),59uN2zDEjTwzSz62Ga0uRXfhMdaZY
2025-09-19T08:38:00.000000Z,#012499,Deduct,espresso,27,(g),JjfgtW2Lu3h4YZxGHueOEVHhttaZY
2025-09-19T08:38:00.000000Z,#012499,Deduct,4oz cup,1,cup,JjfgtW2Lu3h4YZxGHueOEVHhttaZY
2025-09-19T08:38:00.000000Z,#012499,Deduct,16oz cup,1,cup,JjfgtW2Lu3h4YZxGHueOEVHhttaZY
2025-09-19T08:38:00.000000Z,#012499,Deduct,whole milk,8,(oz),JjfgtW2Lu3h4YZxGHueOEVHhttaZY
2025-09-19T08:38:00.000000Z,#012499,Deduct,chocolate syrup,4,pump,JjfgtW2Lu3h4YZxGHueOEVHhttaZY
2025-09-19T08:42:00.000000Z,#012500,Deduct,espresso,51,(g),DSMy3fyYMAaUh5AeVq5ZACS3gLFZY
2025-09-19T08:42:00.000000Z,#012500,Deduct,16oz cup,1,cup,DSMy3fyYMAaUh5AeVq5ZACS3gLFZY
2025-09-19T08:42:00.000000Z,#012500,Deduct,almond milk,2,(oz),DSMy3fyYMAaUh5AeVq5ZACS3gLFZY
2025-09-19T08:42:00.000000Z,#012500,Deduct,chocolate syrup,3,pump,DSMy3fyYMAaUh5AeVq5ZACS3gLFZY
2025-09-19T08:42:00.000000Z,#012500,Deduct,12oz cup,1,cup,DSMy3fyYMAaUh5AeVq5ZACS3gLFZY
2025-09-19T08:42:00.000000Z,#012500,Deduct,oat milk,2,(oz),DSMy3fyYMAaUh5AeVq5ZACS3gLFZY
2025-09-19T08:46:00.000000Z,#012501,Deduct,espresso,18,(g),phoPIyKySXINb5BAVm3dkgAN9TaZY
2025-09-19T08:46:00.000000Z,#012501,Deduct,12oz cup,1,cup,phoPIyKySXINb5BAVm3dkgAN9TaZY
2025-09-19T08:46:00.000000Z,#012501,Deduct,chocolate syrup,3,pump,phoPIyKySXINb5BAVm3dkgAN9TaZY
2025-09-19T08:46:00.000000Z,#012501,Deduct,oat milk,8,(oz),phoPIyKySXINb5BAVm3dkgAN9TaZY
2025-09-19T08:49:00.000000Z,#012502,Deduct,espresso,9,(g),JzRp3KYJ4sDAHJBOzn0Np0uM7wJZY
2025-09-19T08:49:00.000000Z,#012502,Deduct,4oz cup,1,cup,JzRp3KYJ4sDAHJBOzn0Np0uM7wJZY
2025-09-19T08:49:00.000000Z,#012502,Deduct,almond milk,1,(oz),JzRp3KYJ4sDAHJBOzn0Np0uM7wJZY
2025-09-19T08:49:00.000000Z,#012502,Deduct,chocolate syrup,3,pump,JzRp3KYJ4sDAHJBOzn0Np0uM7wJZY
2025-09-19T08:49:00.000000Z,#012503,Deduct,espresso,27,(g),zYhZPH7hJrccHVKzQ6l0vDzPBiIZY
2025-09-19T08:49:00.000000Z,#012503,Deduct,6oz cup,1,cup,zYhZPH7hJrccHVKzQ6l0vDzPBiIZY
2025-09-19T08:49:00.000000Z,#012503,Deduct,whole milk,3,(oz),zYhZPH7hJrccHVKzQ6l0vDzPBiIZY
2025-09-19T08:54:00.000000Z,#012504,Deduct,espresso,36,(g),ToRFDssZmtW1VPfUfr7NM4MrRFcZY
