Timestamp,Reference_id,Action,Ingredient,Amount,Unit,Order_id
2025-10-13T08:00:00.000000Z,#014796,Deduct,espresso,36,(g),TiSrfZ6rPwzYzH9j3IsYBItpSdFZY
2025-10-13T08:00:00.000000Z,#014796,Deduct,12oz cup,1,cup,TiSrfZ6rPwzYzH9j3IsYBItpSdFZY
2025-10-13T08:00:00.000000Z,#014796,Deduct,whole milk,8,(oz),TiSrfZ6rPwzYzH9j3IsYBItpSdFZY
2025-10-13T08:00:00.000000Z,#014796,Deduct,chocolate syrup,3,pump,TiSrfZ6rPwzYzH9j3IsYBItpSdFZY
2025-10-13T08:00:00.000000Z,#014796,Deduct,4oz cup,1,cup,TiSrfZ6rPwzYzH9j3IsYBItpSdFZY
2025-10-13T08:00:00.000000Z,#014796,Deduct,almond milk,1,(oz),TiSrfZ6rPwzYzH9j3IsYBItpSdFZY
2025-10-13T08:05:00.000000Z,#014797,Deduct,espresso,36,(g),pNKzDaVybi1EGbP9mGNxc1bUKrAZY
2025-10-13T08:05:00.000000Z,#014797,Deduct,12oz cup,1,cup,pNKzDaVybi1EGbP9mGNxc1bUKrAZY
2025-10-13T08:05:00.000000Z,#014797,Deduct,whole milk,2,(oz),pNKzDaVybi1EGbP9mGNxc1bUKrAZY
2025-10-13T08:06:00.000000Z,#014798,Deduct,espresso,18,(g),Dk5UvVLs67Jz5Vz4wz1GquVw9xbZY
2025-10-13T08:06:00.000000Z,#014798,Deduct,12oz cup,1,cup,Dk5UvVLs67Jz5Vz4wz1GquVw9xbZY
2025-10-13T08:06:00.000000Z,#014798,Deduct,soy milk,2,(oz),Dk5UvVLs67Jz5Vz4wz1GquVw9xbZY
2025-10-13T08:20:00.000000Z,#014799,Deduct,espresso,54,(g),fmzKa9X5tacWzF2D66GOU3R8oGeZY
2025-10-13T08:20:00.000000Z,#014799,Deduct,16oz cup,1,cup,fmzKa9X5tacWzF2D66GOU3R8oGeZY
2025-10-13T08:20:00.000000Z,#014799,Deduct,whole milk,9,(oz),fmzKa9X5tacWzF2D66GOU3R8oGeZY
2025-10-13T08:20:00.000000Z,#014799,Deduct,4oz cup,1,cup,fmzKa9X5tacWzF2D66GOU3R8oGeZY
2025-10-13T08:22:00.000000Z,#014800,Deduct,espresso,9,(g),RF6K9nvrkJDj6LN92OXjc9V6hARZY
2025-10-13T08:22:00.000000Z,#014800,Deduct,4oz cup,1,cup,RF6K9nvrkJDj6LN92OXjc9V6hARZY
2025-10-13T08:22:00.000000Z,#014800,Deduct,whole milk,1,(oz),RF6K9nvrkJDj6LN92OXjc9V6hARZY
2025-10-13T08:26:00.000000Z,#014801,Deduct,espresso,63,(g),7AzfI25i4wfBypuYuCLbh2OqtIaZY
2025-10-13T08:26:00.000000Z,#014801,Deduct,16oz cup,2,cup,7AzfI25i4wfBypuYuCLbh2OqtIaZY
2025-10-13T08:30:00.000000Z,#014802,Deduct,espresso,54,(g),hvtzFPsuKzPRbz9Z9OYbtQjds5KZY
2025-10-13T08:30:00.000000Z,#014802,Deduct,16oz cup,2,cup,hvtzFPsuKzPRbz9Z9OYbtQjds5KZY
2025-10-13T08:30:00.000000Z,#014802,Deduct,seasonal syrup,3,pump,hvtzFPsuKzPRbz9Z9OYbtQjds5KZY
2025-10-13T08:30:00.000000Z,#014802,Deduct,whole milk,2,(oz),hvtzFPsuKzPRbz9Z9OYbtQjds5KZY
