Timestamp,Reference_id,Action,Ingredient,Amount,Unit,Order_id
2025-10-07T12:56:00.000000Z,#014240,Deduct,whole milk,12,(oz),XkC7FOmqkCnQpup7FHe6cg5sDfeZY
2025-10-07T12:56:00.000000Z,#014240,Deduct,seasonal syrup,3,pump,XkC7FOmqkCnQpup7FHe6cg5sDfeZY
2025-10-07T13:01:00.000000Z,#014241,Deduct,espresso,29,(g),9TYZWi8lMEsP9BYvMMx31oNZtwFZY
2025-10-07T13:01:00.000000Z,#014241,Deduct,4oz cup,1,cup,9TYZWi8lMEsP9BYvMMx31oNZtwFZY
2025-10-07T13:01:00.000000Z,#014241,Deduct,whole milk,2,(oz),9TYZWi8lMEsP9BYvMMx31oNZtwFZY
2025-10-07T13:01:00.000000Z,#014241,Deduct,6oz cup,1,cup,9TYZWi8lMEsP9BYvMMx31oNZtwFZY
2025-10-07T13:01:00.000000Z,#014241,Deduct,almond milk,2,(oz),9TYZWi8lMEsP9BYvMMx31oNZtwFZY
2025-10-07T13:13:00.000000Z,#014242,Deduct,espresso,27,(g),LCSoKNod3DUY4o3VvWFtdquVuTOZY
2025-10-07T13:13:00.000000Z,#014242,Deduct,4oz cup,2,cup,LCSoKNod3DUY4o3VvWFtdquVuTOZY
2025-10-07T13:13:00.000000Z,#014242,Deduct,whole milk,3,(oz),LCSoKNod3DUY4o3VvWFtdquVuTOZY
2025-10-07T13:13:00.000000Z,#014242,Deduct,vanilla syrup,3,pump,LCSoKNod3DUY4o3VvWFtdquVuTOZY
2025-10-07T13:25:00.000000Z,#014243,Deduct,espresso,27,(g),dpdEhP6KmKlBz5YgPXRdswuWdkEZY
2025-10-07T13:25:00.000000Z,#014243,Deduct,4oz cup,2,cup,dpdEhP6KmKlBz5YgPXRdswuWdkEZY
2025-10-07T13:25:00.000000Z,#014243,Deduct,oat milk,1,(oz),dpdEhP6KmKlBz5YgPXRdswuWdkEZY
2025-10-07T13:25:00.000000Z,#014244,Deduct,espresso,27,(g),Pgy9COaV1D8z4E1QHGM05SFryW7YY
2025-10-07T13:25:00.000000Z,#014244,Deduct,16oz cup,1,cup,Pgy9COaV1D8z4E1QHGM05SFryW7YY
2025-10-07T13:25:00.000000Z,#014244,Deduct,4oz cup,1,cup,Pgy9COaV1D8z4E1QHGM05SFryW7YY
