Timestamp,Reference_id,Action,Ingredient,Amount,Unit,Order_id
2025-10-19T08:06:00.000000Z,#015396,Deduct,espresso,36,(g),Nf0srtSfGtnhChfRWJQ2zkijC6VZY
2025-10-19T08:06:00.000000Z,#015396,Deduct,12oz cup,1,cup,Nf0srtSfGtnhChfRWJQ2zkijC6VZY
2025-10-19T08:06:00.000000Z,#015396,Deduct,whole milk,10,(oz),Nf0srtSfGtnhChfRWJQ2zkijC6VZY
2025-10-19T08:06:00.000000Z,#015396,Deduct,chocolate syrup,3,pump,Nf0srtSfGtnhChfRWJQ2zkijC6VZY
2025-10-19T08:06:00.000000Z,#015396,Deduct,16oz cup,1,cup,Nf0srtSfGtnhChfRWJQ2zkijC6VZY
2025-10-19T08:09:00.000000Z,#015397,Deduct,espresso,9,(g),Zt8s0qcpcN0L3Zv8yVi7DGwJ46BZY
2025-10-19T08:09:00.000000Z,#015397,Deduct,16oz cup,1,cup,Zt8s0qcpcN0L3Zv8yVi7DGwJ46BZY
2025-10-19T08:09:00.000000Z,#015397,Deduct,whole milk,2,(oz),Zt8s0qcpcN0L3Zv8yVi7DGwJ46BZY
2025-10-19T08:10:00.000000Z,#015398,Deduct,espresso,45,(g),VR3GPgp6VtGatPrV6iOREc2s4qJZY
2025-10-19T08:10:00.000000Z,#015398,Deduct,6oz cup,1,cup,VR3GPgp6VtGatPrV6iOREc2s4qJZY
2025-10-19T08:10:00.000000Z,#015398,Deduct,whole milk,11,(oz),VR3GPgp6VtGatPrV6iOREc2s4qJZY
2025-10-19T08:10:00.000000Z,#015398,Deduct,16oz cup,1,cup,VR3GPgp6VtGatPrV6iOREc2s4qJZY
2025-10-19T08:10:00.000000Z,#015398,Deduct,chocolate syrup,4,pump,VR3GPgp6VtGatPrV6iOREc2s4qJZY
2025-10-19T08:16:00.000000Z,#015399,Deduct,espresso,33,(g),T0TtuR59LNY0nXOKOf29o1GbAzFZY
2025-10-19T08:16:00.000000Z,#015399,Deduct,16oz cup,2,cup,T0TtuR59LNY0nXOKOf29o1GbAzFZY
2025-10-19T08:25:00.000000Z,#015400,Deduct,espresso,45,(g),XgITjIi4hTt1ZnAXlt4a1OMnR1RZY
2025-10-19T08:25:00.000000Z,#015400,Deduct,12oz cup,1,cup,XgITjIi4hTt1ZnAXlt4a1OMnR1RZY
2025-10-19T08:25:00.000000Z,#015400,Deduct,almond milk,8,(oz),XgITjIi4hTt1ZnAXlt4a1OMnR1RZY
2025-10-19T08:25:00.000000Z,#015400,Deduct,16oz cup,1,cup,XgITjIi4hTt1ZnAXlt4a1OMnR1RZY
2025-10-19T08:25:00.000000Z,#015400,Deduct,soy milk,2,(oz),XgITjIi4hTt1ZnAXlt4a1OMnR1RZY
2025-10-19T08:28:00.000000Z,#015401,Deduct,espresso,18,(g),ju8l8ycBTmDbXz1xwQIQdIdrqFYZY
2025-10-19T08:28:00.000000Z,#015401,Deduct,16oz cup,1,cup,ju8l8ycBTmDbXz1xwQIQdIdrqFYZY
2025-10-19T08:28:00.000000Z,#015401,Deduct,whole milk,4,(oz),ju8l8ycBTmDbXz1xwQIQdIdrqFYZY
2025-10-19T08:31:00.000000Z,#015402,Deduct,espresso,18,(g),3kqRSznfwJ7jksNBuqAOmMnbTrTZY
2025-10-19T08:31:00.000000Z,#015402,Deduct,4oz cup,1,cup,3kqRSznfwJ7jksNBuqAOmMnbTrTZY
2025-10-19T08:37:00.000000Z,#015403,Deduct,espresso,45,(g),ddlPZQPneu1zSRrLiV0R00988LMZY
2025-10-19T08:37:00.000000Z,#015403,Deduct,12oz cup,2,cup,ddlPZQPneu1zSRrLiV0R00988LMZY
