Timestamp,Reference_id,Action,Ingredient,Amount,Unit,Order_id
2025-09-30T08:00:00.000000Z,#013496,Deduct,espresso,9,(g),DotxRfqFdkU7ybM6elcuwVyDvzfZY
2025-09-30T08:00:00.000000Z,#013496,Deduct,16oz cup,1,cup,DotxRfqFdkU7ybM6elcuwVyDvzfZY
2025-09-30T08:00:00.000000Z,#013496,Deduct,whole milk,2,(oz),DotxRfqFdkU7ybM6elcuwVyDvzfZY
2025-09-30T08:02:00.000000Z,#013497,Deduct,espresso,54,(g),dfgob6ppuYCGD1GArz6lxTDmxp9YY
2025-09-30T08:02:00.000000Z,#013497,Deduct,12oz cup,1,cup,dfgob6ppuYCGD1GArz6lxTDmxp9YY
2025-09-30T08:02:00.000000Z,#013497,Deduct,chocolate syrup,3,pump,dfgob6ppuYCGD1GArz6lxTDmxp9YY
2025-09-30T08:02:00.000000Z,#013497,Deduct,almond milk,8,(oz),dfgob6ppuYCGD1GArz6lxTDmxp9YY
2025-09-30T08:02:00.000000Z,#013497,Deduct,16oz cup,1,cup,dfgob6ppuYCGD1GArz6lxTDmxp9YY
2025-09-30T08:02:00.000000Z,#013497,Deduct,whole milk,4,(oz),dfgob6ppuYCGD1GArz6lxTDmxp9YY
2025-09-30T08:05:00.000000Z,#013498,Deduct,espresso,18,(g),5DbQ7W94dFCe588YY5g4XYuINH8YY
2025-09-30T08:05:00.000000Z,#013498,Deduct,12oz cup,1,cup,5DbQ7W94dFCe588YY5g4XYuINH8YY
2025-09-30T08:05:00.000000Z,#013498,Deduct,whole milk,8,(oz),5DbQ7W94dFCe588YY5g4XYuINH8YY
2025-09-30T08:05:00.000000Z,#013498,Deduct,chocolate syrup,3,pump,5DbQ7W94dFCe588YY5g4XYuINH8YY
2025-09-30T08:11:00.000000Z,#013499,Deduct,espresso,27,(g),XCFD2NziDYtdxVN5qT8SNmVEhlPZY
2025-09-30T08:11:00.000000Z,#013499,Deduct,16oz cup,2,cup,XCFD2NziDYtdxVN5qT8SNmVEhlPZY
2025-09-30T08:11:00.000000Z,#013499,Deduct,oat milk,4,(oz),XCFD2NziDYtdxVN5qT8SNmVEhlPZY
2025-09-30T08:11:00.000000Z,#013499,Deduct,caramel syrup,3,pump,XCFD2NziDYtdxVN5qT8SNmVEhlPZY
2025-09-30T08:11:00.000000Z,#013500,Deduct,espresso,18,(g),3G1GAQ34sJzQBVlc5iJf6Id9MudZY
2025-09-30T08:11:00.000000Z,#013500,Deduct,16oz cup,1,cup,3G1GAQ34sJzQBVlc5iJf6Id9MudZY
2025-09-30T08:11:00.000000Z,#013500,Deduct,whole milk,8,(oz),3G1GAQ34sJzQBVlc5iJf6Id9MudZY
2025-09-30T08:11:00.000000Z,#013500,Deduct,chocolate syrup,4,pump,3G1GAQ34sJzQBVlc5iJf6Id9MudZY
2025-09-30T08:12:00.000000Z,#013501,Deduct,espresso,36,(g),9LAxHkH0VqbPJILDXYcRaio9B5AZY
2025-09-30T08:12:00.000000Z,#013501,Deduct,12oz cup,1,cup,9LAxHkH0VqbPJILDXYcRaio9B5AZY
2025-09-30T08:12:00.000000Z,#013501,Deduct,oat milk,2,(oz),9LAxHkH0VqbPJILDXYcRaio9B5AZY
2025-09-30T08:12:00.000000Z,#013501,Deduct,4oz cup,1,cup,9LAxHkH0VqbPJILDXYcRaio9B5AZY
2025-09-30T08:14:00.000000Z,#013502,Deduct,espresso,27,(g),HQyuPTLxJGmn6P4U9hGnxQyncvWZY
2025-09-30T08:14:00.000000Z,#013502,Deduct,16oz cup,1,cup,HQyuPTLxJGmn6P4U9hGnxQyncvWZY
2025-09-30T08:14:00.000000Z,#013502,Deduct,oat milk,2,(oz),HQyuPTLxJGmn6P4U9hGnxQyncvWZY
2025-09-30T08:15:00.000000Z,#013503,Deduct,espresso,18,(g),vU4xBJHCAdBskO1MrCx52kfnMVVZY
2025-09-30T08:15:00.000000Z,#013503,Deduct,12oz cup,1,cup,vU4xBJHCAdBskO1MrCx52kfnMVVZY
2025-09-30T08:15:00.000000Z,#013503,Deduct,almond milk,2,(oz),vU4xBJHCAdBskO1MrCx52kfnMVVZY
2025-09-30T08:19:00.000000Z,#013504,Deduct,espresso,54,(g),zaEqbpPlmd4aqXspiWjdvlfGNsPZY
2025-09-30T08:19:00.000000Z,#013504,Deduct,16oz cup,1,cup,zaEqbpPlmd4aqXspiWjdvlfGNsPZY
2025-09-30T08:19:00.000000Z,#013504,Deduct,whole milk,8,(oz),zaEqbpPlmd4aqXspiWjdvlfGNsPZY
2025-09-30T08:19:00.000000Z,#013504,Deduct,chocolate syrup,7,pump,zaEqbpPlmd4aqXspiWjdvlfGNsPZY
2025-09-30T08:19:00.000000Z,#013504,Deduct,12oz cup,1,cup,zaEqbpPlmd4aqXspiWjdvlfGNsPZY
2025-09-30T08:20:00.000000Z,#013505,Deduct,espresso,36,(g),TA3abU7Ug1nWRuv2PJYuZavNncOZY
2025-09-30T08:20:00.000000Z,#013505,Deduct,4oz cup,1,cup,TA3abU7Ug1nWRuv2PJYuZavNncOZY
2025-09-30T08:20:00.000000Z,#013505,Deduct,whole milk,10,(oz),TA3abU7Ug1nWRuv2PJYuZavNncOZY
2025-09-30T08:20:00.000000Z,#013505,Deduct,seasonal syrup,3,pump,TA3abU7Ug1nWRuv2PJYuZavNncOZY
2025-09-30T08:20:00.000000Z,#013505,Deduct,12oz cup,1,cup,TA3abU7Ug1nWRuv2PJYuZavNncOZY
2025-09-30T08:20:00.000000Z,#013505,Deduct,chocolate syrup,3,pump,TA3abU7Ug1nWRuv2PJYuZavNncOZY
2025-09-30T08:27:00.000000Z,#013506,Deduct,espresso,29,(g),7QV2bFLTxLN0NMUuwyRXkgTrfmPZY
2025-09-30T08:27:00.000000Z,#013506,Deduct,6oz cup,1,cup,7QV2bFLTxLN0NMUuwyRXkgTrfmPZY
2025-09-30T08:27:00.000000Z,#013506,Deduct,16oz cup,1,cup,7QV2bFLTxLN0NMUuwyRXkgTrfmPZY
2025-09-30T08:27:00.000000Z,#013506,Deduct,whole milk,2,(oz),7QV2bFLTxLN0NMUuwyRXkgTrfmPZY
2025-09-30T08:27:00.000000Z,#013506,Deduct,hazelnut syrup,3,pump,7QV2bFLTxLN0NMUuwyRXkgTrfmPZY
2025-09-30T08:32:00.000000Z,#013507,Deduct,espresso,36,(g),F3U742MhjDk9iPeIZyEN7tQVD97YY
2025-09-30T08:32:00.000000Z,#013507,Deduct,4oz cup,1,cup,F3U742MhjDk9iPeIZyEN7tQVD97YY
2025-09-30T08:32:00.000000Z,#013507,Deduct,whole milk,2,(oz),F3U742MhjDk9iPeIZyEN7tQVD97YY
2025-09-30T08:32:00.000000Z,#013507,Deduct,16oz cup,1,cup,F3U742MhjDk9iPeIZyEN7tQVD97YY
2025-09-30T08:32:00.000000Z,#013507,Deduct,soy milk,2,(oz),F3U742MhjDk9iPeIZyEN7tQVD97YY
2025-09-30T08:32:00.000000Z,#013507,Deduct,vanilla syrup,3,pump,F3U742MhjDk9iPeIZyEN7tQVD97YY
2025-09-30T08:38:00.000000Z,#013508,Deduct,espresso,9,(g),9jyOACf9nS0w4QEtOvEBcaP3LtOZY
2025-09-30T08:38:00.000000Z,#013508,Deduct,16oz cup,1,cup,9jyOACf9nS0w4QEtOvEBcaP3LtOZY
2025-09-30T08:38:00.000000Z,#013508,Deduct,almond milk,2,(oz),9jyOACf9nS0w4QEtOvEBcaP3LtOZY
2025-09-30T08:38:00.000000Z,#013508,Deduct,hazelnut syrup,3,pump,9jyOACf9nS0w4QEtOvEBcaP3LtOZY
2025-09-30T08:49:00.000000Z,#013509,Deduct,espresso,18,(g),fSVkcRxD8UGO6I8LvTbkKRCt1FbZY
2025-09-30T08:49:00.000000Z,#013509,Deduct,12oz cup,1,cup,fSVkcRxD8UGO6I8LvTbkKRCt1FbZY
