Timestamp,Reference_id,Action,Ingredient,Amount,Unit,Order_id
2025-09-29T08:01:00.000000Z,#013396,Deduct,espresso,36,(g),9bCSNgU2eXdze4rJIMMaQViwpMQZY
2025-09-29T08:01:00.000000Z,#013396,Deduct,4oz cup,2,cup,9bCSNgU2eXdze4rJIMMaQViwpMQZY
2025-09-29T08:01:00.000000Z,#013396,Deduct,whole milk,2,(oz),9bCSNgU2eXdze4rJIMMaQViwpMQZY
2025-09-29T08:01:00.000000Z,#013396,Deduct,caramel syrup,3,pump,9bCSNgU2eXdze4rJIMMaQViwpMQZY
2025-09-29T08:03:00.000000Z,#013397,Deduct,espresso,54,(g),veNhXqL58ppv9ZybQqteMo5B1UWZY
2025-09-29T08:03:00.000000Z,#013397,Deduct,12oz cup,1,cup,veNhXqL58ppv9ZybQqteMo5B1UWZY
2025-09-29T08:03:00.000000Z,#013397,Deduct,chocolate syrup,3,pump,veNhXqL58ppv9ZybQqteMo5B1UWZY
2025-09-29T08:03:00.000000Z,#013397,Deduct,4oz cup,1,cup,veNhXqL58ppv9ZybQqteMo5B1UWZY
2025-09-29T08:03:00.000000Z,#013397,Deduct,soy milk,2,(oz),veNhXqL58ppv9ZybQqteMo5B1UWZY
2025-09-29T08:06:00.000000Z,#013398,Deduct,espresso,45,(g),hxuZigkUrkjGbXa6b4W8DZJ5TcPZY
2025-09-29T08:06:00.000000Z,#013398,Deduct,16oz cup,2,cup,hxuZigkUrkjGbXa6b4W8DZJ5TcPZY
2025-09-29T08:06:00.000000Z,#013398,Deduct,vanilla syrup,3,pump,hxuZigkUrkjGbXa6b4W8DZJ5TcPZY
2025-09-29T08:06:00.000000Z,#013398,Deduct,almond milk,4,(oz),hxuZigkUrkjGbXa6b4W8DZJ5TcPZY
2025-09-29T08:09:00.000000Z,#013399,Deduct,espresso,47,(g),5pqGlrMRZpAyEcXz626KqpeJfsCZY
2025-09-29T08:09:00.000000Z,#013399,Deduct,12oz cup,1,cup,5pqGlrMRZpAyEcXz626KqpeJfsCZY
2025-09-29T08:09:00.000000Z,#013399,Deduct,6oz cup,1,cup,5pqGlrMRZpAyEcXz626KqpeJfsCZY
2025-09-29T08:18:00.000000Z,#013400,Deduct,espresso,9,(g),JLrmKmeH6HYtdltTQAkw3tX0otVZY
2025-09-29T08:18:00.000000Z,#013400,Deduct,16oz cup,1,cup,JLrmKmeH6HYtdltTQAkw3tX0otVZY
2025-09-29T08:18:00.000000Z,#013400,Deduct,whole milk,2,(oz),JLrmKmeH6HYtdltTQAkw3tX0otVZY
2025-09-29T08:18:00.000000Z,#013400,Deduct,hazelnut syrup,3,pump,JLrmKmeH6HYtdltTQAkw3tX0otVZY
2025-09-29T08:30:00.000000Z,#013401,Deduct,espresso,36,(g),HwoRRkxHluSWchBgiUEsiKgoYAIZY
2025-09-29T08:30:00.000000Z,#013401,Deduct,16oz cup,1,cup,HwoRRkxHluSWchBgiUEsiKgoYAIZY
2025-09-29T08:30:00.000000Z,#013401,Deduct,whole milk,4,(oz),HwoRRkxHluSWchBgiUEsiKgoYAIZY
2025-09-29T08:33:00.000000Z,#013402,Deduct,espresso,15,(g),5fH3VPWwazjs04A1OiI66hngCXIZY
2025-09-29T08:33:00.000000Z,#013402,Deduct,16oz cup,1,cup,5fH3VPWwazjs04A1OiI66hngCXIZY
2025-09-29T08:38:00.000000Z,#013403,Deduct,espresso,27,(g),JbzQDOv6kQCJtzBonDEsr3fkTyVZY
2025-09-29T08:38:00.000000Z,#013403,Deduct,16oz cup,1,cup,JbzQDOv6kQCJtzBonDEsr3fkTyVZY
2025-09-29T08:38:00.000000Z,#013403,Deduct,whole milk,8,(oz),JbzQDOv6kQCJtzBonDEsr3fkTyVZY
2025-09-29T08:41:00.000000Z,#013404,Deduct,espresso,18,(g),ZRgLPw3GqMYAfOS9C7dPrTMP2WPZY
2025-09-29T08:41:00.000000Z,#013404,Deduct,16oz cup,1,cup,ZRgLPw3GqMYAfOS9C7dPrTMP2WPZY
2025-09-29T08:41:00.000000Z,#013404,Deduct,whole milk,4,(oz),ZRgLPw3GqMYAfOS9C7dPrTMP2WPZY
2025-09-29T08:43:00.000000Z,#013405,Deduct,espresso,47,(g),DK2tvCOyP9EwTPzG6Z5ivGnQN48YY
2025-09-29T08:43:00.000000Z,#013405,Deduct,6oz cup,1,cup,DK2tvCOyP9EwTPzG6Z5ivGnQN48YY
2025-09-29T08:43:00.000000Z,#013405,Deduct,soy milk,2,(oz),DK2tvCOyP9EwTPzG6Z5ivGnQN48YY
2025-09-29T08:43:00.000000Z,#013405,Deduct,16oz cup,1,cup,DK2tvCOyP9EwTPzG6Z5ivGnQN48YY
2025-09-29T08:43:00.000000Z,#013405,Deduct,vanilla syrup,3,pump,DK2tvCOyP9EwTPzG6Z5ivGnQN48YY
2025-09-29T08:44:00.000000Z,#013406,Deduct,espresso,36,(g),BjD3Gd0LwkHYyPFN4YSrUxQBhCGZY
2025-09-29T08:44:00.000000Z,#013406,Deduct,4oz cup,1,cup,BjD3Gd0LwkHYyPFN4YSrUxQBhCGZY
2025-09-29T08:44:00.000000Z,#013406,Deduct,almond milk,2,(oz),BjD3Gd0LwkHYyPFN4YSrUxQBhCGZY
2025-09-29T08:44:00.000000Z,#013406,Deduct,caramel syrup,3,pump,BjD3Gd0LwkHYyPFN4YSrUxQBhCGZY
2025-09-29T08:44:00.000000Z,#013406,Deduct,16oz cup,1,cup,BjD3Gd0LwkHYyPFN4YSrUxQBhCGZY
2025-09-29T08:44:00.000000Z,#013406,Deduct,whole milk,8,(oz),BjD3Gd0LwkHYyPFN4YSrUxQBhCGZY
2025-09-29T08:44:00.000000Z,#013406,Deduct,chocolate syrup,4,pump,BjD3Gd0LwkHYyPFN4YSrUxQBhCGZY
2025-09-29T08:49:00.000000Z,#013407,Deduct,espresso,36,(g),DU375JreBGEJ2mMJPDmUeG6ZPUaZY
2025-09-29T08:49:00.000000Z,#013407,Deduct,16oz cup,1,cup,DU375JreBGEJ2mMJPDmUeG6ZPUaZY
2025-09-29T08:51:00.000000Z,#013408,Deduct,espresso,18,(g),hTR4LZPhegeNO2VUMU0PxbyCfiOZY
2025-09-29T08:51:00.000000Z,#013408,Deduct,16oz cup,1,cup,hTR4LZPhegeNO2VUMU0PxbyCfiOZY
2025-09-29T08:51:00.000000Z,#013408,Deduct,oat milk,8,(oz),hTR4LZPhegeNO2VUMU0PxbyCfiOZY
2025-09-29T08:56:00.000000Z,#013409,Deduct,espresso,42,(g),xHhxLG1EbAdZ88qtoOlb9EkXNqbZY
2025-09-29T08:56:00.000000Z,#013409,Deduct,16oz cup,2,cup,xHhxLG1EbAdZ88qtoOlb9EkXNqbZY
2025-09-29T08:56:00.000000Z,#013409,Deduct,chocolate syrup,3,pump,xHhxLG1EbAdZ88qtoOlb9EkXNqbZY
2025-09-29T09:08:00.000000Z,#013410,Deduct,espresso,27,(g),tZ7Z3i8PSpwrbJquLLuOedI1HraZY
2025-09-29T09:08:00.000000Z,#013410,Deduct,4oz cup,1,cup,tZ7Z3i8PSpwrbJquLLuOedI1HraZY
2025-09-29T09:08:00.000000Z,#013410,Deduct,almond milk,1,(oz),tZ7Z3i8PSpwrbJquLLuOedI1HraZY
2025-09-29T09:08:00.000000Z,#013410,Deduct,16oz cup,1,cup,tZ7Z3i8PSpwrbJquLLuOedI1HraZY
2025-09-29T09:08:00.000000Z,#013410,Deduct,whole milk,2,(oz),tZ7Z3i8PSpwrbJquLLuOedI1HraZY
2025-09-29T09:12:00.000000Z,#013411,Deduct,espresso,29,(g),t7uSbYBZUMMJ5InghUIotSQgzsPZY
2025-09-29T09:12:00.000000Z,#013411,Deduct,6oz cup,1,cup,t7uSbYBZUMMJ5InghUIotSQgzsPZY
2025-09-29T09:12:00.000000Z,#013411,Deduct,seasonal syrup,3,pump,t7uSbYBZUMMJ5InghUIotSQgzsPZY
2025-09-29T09:12:00.000000Z,#013411,Deduct,4oz cup,1,cup,t7uSbYBZUMMJ5InghUIotSQgzsPZY
2025-09-29T09:12:00.000000Z,#013411,Deduct,almond milk,1,(oz),t7uSbYBZUMMJ5InghUIotSQgzsPZY
2025-09-29T09:15:00.000000Z,#013412,Deduct,espresso,63,(g),9pBW7PN7Py7zZNwYZgqwiKz26LEZY
2025-09-29T09:15:00.000000Z,#013412,Deduct,16oz cup,2,cup,9pBW7PN7Py7zZNwYZgqwiKz26LEZY
2025-09-29T09:15:00.000000Z,#013412,Deduct,whole milk,4,(oz),9pBW7PN7Py7zZNwYZgqwiKz26LEZY
2025-09-29T09:15:00.000000Z,#013412,Deduct,vanilla syrup,3,pump,9pBW7PN7Py7zZNwYZgqwiKz26LEZY
2025-09-29T09:16:00.000000Z,#013413,Deduct,espresso,18,(g),dVBzh5Idlf6YqzMatGwDx5zp8WeZY
2025-09-29T09:16:00.000000Z,#013413,Deduct,4oz cup,1,cup,dVBzh5Idlf6YqzMatGwDx5zp8WeZY
2025-09-29T09:16:00.000000Z,#013413,Deduct,whole milk,2,(oz),dVBzh5Idlf6YqzMatGwDx5zp8WeZY
2025-09-29T09:16:00.000000Z,#013413,Deduct,hazelnut syrup,3,pump,dVBzh5Idlf6YqzMatGwDx5zp8WeZY
2025-09-29T09:18:00.000000Z,#013414,Deduct,espresso,45,(g),Tcb1zEnSACFotfVGqGd1NZxAPjHZY
2025-09-29T09:18:00.000000Z,#013414,Deduct,4oz cup,1,cup,Tcb1zEnSACFotfVGqGd1NZxAPjHZY
2025-09-29T09:18:00.000000Z,#013414,Deduct,12oz cup,1,cup,Tcb1zEnSACFotfVGqGd1NZxAPjHZY
2025-09-29T09:18:00.000000Z,#013414,Deduct,chocolate syrup,3,pump,Tcb1zEnSACFotfVGqGd1NZxAPjHZY
2025-09-29T09:18:00.000000Z,#013414,Deduct,almond milk,8,(oz),Tcb1zEnSACFotfVGqGd1NZxAPjHZY
2025-09-29T09:25:00.000000Z,#013415,Deduct,espresso,38,(g),3YIHQFddHjDHSjq0tSkJAS6XylZZY
2025-09-29T09:25:00.000000Z,#013415,Deduct,6oz cup,1,cup,3YIHQFddHjDHSjq0tSkJAS6XylZZY
2025-09-29T09:25:00.000000Z,#013415,Deduct,vanilla syrup,3,pump,3YIHQFddHjDHSjq0tSkJAS6XylZZY
2025-09-29T09:25:00.000000Z,#013415,Deduct,12oz cup,1,cup,3YIHQFddHjDHSjq0tSkJAS6XylZZY
2025-09-29T09:25:00.000000Z,#013415,Deduct,whole milk,8,(oz),3YIHQFddHjDHSjq0tSkJAS6XylZZY
2025-09-29T09:25:00.000000Z,#013415,Deduct,seasonal syrup,3,pump,3YIHQFddHjDHSjq0tSkJAS6XylZZY
2025-09-29T09:26:00.000000Z,#013416,Deduct,espresso,36,(g),zuCeKODsTt6Credg5eW2fstMahPZY
2025-09-29T09:26:00.000000Z,#013416,Deduct,12oz cup,1,cup,zuCeKODsTt6Credg5eW2fstMahPZY
2025-09-29T09:33:00.000000Z,#013417,Deduct,espresso,29,(g),PGTObEcfuxcmlIXWzxEbN9iyZfRZY
2025-09-29T09:33:00.000000Z,#013417,Deduct,12oz cup,1,cup,PGTObEcfuxcmlIXWzxEbN9iyZfRZY
2025-09-29T09:33:00.000000Z,#013417,Deduct,whole milk,8,(oz),PGTObEcfuxcmlIXWzxEbN9iyZfRZY
2025-09-29T09:33:00.000000Z,#013417,Deduct,chocolate syrup,6,pump,PGTObEcfuxcmlIXWzxEbN9iyZfRZY
2025-09-29T09:33:00.000000Z,#013417,Deduct,6oz cup,1,cup,PGTObEcfuxcmlIXWzxEbN9iyZfRZY
2025-09-29T09:38:00.000000Z,#013418,Deduct,espresso,45,(g),H04IvJ8wR9jAEBNE7sqyVT1jse6YY
2025-09-29T09:38:00.000000Z,#013418,Deduct,16oz cup,1,cup,H04IvJ8wR9jAEBNE7sqyVT1jse6YY
2025-09-29T09:38:00.000000Z,#013418,Deduct,whole milk,2,(oz),H04IvJ8wR9jAEBNE7sqyVT1jse6YY
2025-09-29T09:38:00.000000Z,#013418,Deduct,12oz cup,1,cup,H04IvJ8wR9jAEBNE7sqyVT1jse6YY
2025-09-29T09:38:00.000000Z,#013418,Deduct,almond milk,8,(oz),H04IvJ8wR9jAEBNE7sqyVT1jse6YY
2025-09-29T09:39:00.000000Z,#013419,Deduct,espresso,36,(g),RrVebqLUdwjVZ23LEibUi9oXOd6YY
2025-09-29T09:39:00.000000Z,#013419,Deduct,12oz cup,1,cup,RrVebqLUdwjVZ23LEibUi9oXOd6YY
2025-09-29T09:44:00.000000Z,#013420,Deduct,espresso,36,(g),xVIXieepuus5WD3IgycrvTWPFGMZY
2025-09-29T09:44:00.000000Z,#013420,Deduct,12oz cup,1,cup,xVIXieepuus5WD3IgycrvTWPFGMZY
2025-09-29T09:44:00.000000Z,#013420,Deduct,oat milk,8,(oz),xVIXieepuus5WD3IgycrvTWPFGMZY
