Timestamp,Reference_id,Action,Ingredient,Amount,Unit,Order_id
2025-10-12T08:05:00.000000Z,#014696,Deduct,espresso,18,(g),va5AvOcT8iWjMLs8P3cHLXjAhmSZY
2025-10-12T08:05:00.000000Z,#014696,Deduct,6oz cup,1,cup,va5AvOcT8iWjMLs8P3cHLXjAhmSZY
2025-10-12T08:05:00.000000Z,#014696,Deduct,whole milk,2,(oz),va5AvOcT8iWjMLs8P3cHLXjAhmSZY
2025-10-12T08:09:00.000000Z,#014697,Deduct,espresso,54,(g),lpZRmW4PzsCcl1w0DtRPPoJ9v5RZY
2025-10-12T08:09:00.000000Z,#014697,Deduct,12oz cup,1,cup,lpZRmW4PzsCcl1w0DtRPPoJ9v5RZY
2025-10-12T08:09:00.000000Z,#014697,Deduct,4oz cup,1,cup,lpZRmW4PzsCcl1w0DtRPPoJ9v5RZY
2025-10-12T08:20:00.000000Z,#014698,Deduct,espresso,27,(g),jKwCrpJe5XL7NrNALX4kSduNx7HZY
2025-10-12T08:20:00.000000Z,#014698,Deduct,16oz cup,2,cup,jKwCrpJe5XL7NrNALX4kSduNx7HZY
2025-10-12T08:20:00.000000Z,#014698,Deduct,whole milk,6,(oz),jKwCrpJe5XL7NrNALX4kSduNx7HZY
2025-10-12T08:27:00.000000Z,#014699,Deduct,espresso,9,(g),d1j4l84NOWoPEb58101dpkH8kw9YY
2025-10-12T08:27:00.000000Z,#014699,Deduct,16oz cup,1,cup,d1j4l84NOWoPEb58101dpkH8kw9YY
2025-10-12T08:27:00.000000Z,#014699,Deduct,whole milk,2,(oz),d1j4l84NOWoPEb58101dpkH8kw9YY
2025-10-12T08:28:00.000000Z,#014700,Deduct,espresso,36,(g),hdQVbD8wJrkyyd7KtlxY6KOI66JZY
2025-10-12T08:28:00.000000Z,#014700,Deduct,4oz cup,1,cup,hdQVbD8wJrkyyd7KtlxY6KOI66JZY
2025-10-12T08:28:00.000000Z,#014700,Deduct,almond milk,2,(oz),hdQVbD8wJrkyyd7KtlxY6KOI66JZY
2025-10-12T08:28:00.000000Z,#014700,Deduct,16oz cup,1,cup,hdQVbD8wJrkyyd7KtlxY6KOI66JZY
2025-10-12T08:28:00.000000Z,#014700,Deduct,whole milk,4,(oz),hdQVbD8wJrkyyd7KtlxY6KOI66JZY
2025-10-12T08:34:00.000000Z,#014701,Deduct,espresso,18,(g),VZXEfqk8KAeo6lNimwaShpygjzUZY
2025-10-12T08:34:00.000000Z,#014701,Deduct,16oz cup,1,cup,VZXEfqk8KAeo6lNimwaShpygjzUZY
2025-10-12T08:34:00.000000Z,#014701,Deduct,whole milk,4,(oz),VZXEfqk8KAeo6lNimwaShpygjzUZY
2025-10-12T08:34:00.000000Z,#014702,Deduct,espresso,18,(g),BDp0rPCQJaoEkvkkc56QVCDlgACZY
2025-10-12T08:34:00.000000Z,#014702,Deduct,16oz cup,1,cup,BDp0rPCQJaoEkvkkc56QVCDlgACZY
2025-10-12T08:34:00.000000Z,#014702,Deduct,whole milk,4,(oz),BDp0rPCQJaoEkvkkc56QVCDlgACZY
2025-10-12T08:34:00.000000Z,#014702,Deduct,caramel syrup,3,pump,BDp0rPCQJaoEkvkkc56QVCDlgACZY
2025-10-12T08:40:00.000000Z,#014703,Deduct,espresso,18,(g),Bv1rrajcidrGM7f1COdUv2VAbVdZY
2025-10-12T08:40:00.000000Z,#014703,Deduct,16oz cup,1,cup,Bv1rrajcidrGM7f1COdUv2VAbVdZY
2025-10-12T08:40:00.000000Z,#014703,Deduct,soy milk,2,(oz),Bv1rrajcidrGM7f1COdUv2VAbVdZY
2025-10-12T08:41:00.000000Z,#014704,Deduct,espresso,27,(g),dP8ufZerLmu6TH9hyiSvRrRuq8SZY
2025-10-12T08:41:00.000000Z,#014704,Deduct,16oz cup,2,cup,dP8ufZerLmu6TH9hyiSvRrRuq8SZY
2025-10-12T08:41:00.000000Z,#014704,Deduct,whole milk,6,(oz),dP8ufZerLmu6TH9hyiSvRrRuq8SZY
