Timestamp,Reference_id,Action,Ingredient,Amount,Unit,Order_id
2025-10-11T08:01:00.000000Z,#014596,Deduct,espresso,29,(g),ruebI15wBlru3xelYTsSOK4JaXHZY
2025-10-11T08:01:00.000000Z,#014596,Deduct,6oz cup,1,cup,ruebI15wBlru3xelYTsSOK4JaXHZY
2025-10-11T08:01:00.000000Z,#014596,Deduct,soy milk,2,(oz),ruebI15wBlru3xelYTsSOK4JaXHZY
2025-10-11T08:01:00.000000Z,#014596,Deduct,caramel syrup,3,pump,ruebI15wBlru3xelYTsSOK4JaXHZY
2025-10-11T08:01:00.000000Z,#014596,Deduct,12oz cup,1,cup,ruebI15wBlru3xelYTsSOK4JaXHZY
2025-10-11T08:01:00.000000Z,#014596,Deduct,whole milk,2,(oz),ruebI15wBlru3xelYTsSOK4JaXHZY
2025-10-11T08:01:00.000000Z,#014596,Deduct,vanilla syrup,3,pump,ruebI15wBlru3xelYTsSOK4JaXHZY
2025-10-11T08:05:00.000000Z,#014597,Deduct,espresso,36,(g),rOECoSJCKof85L3v3B1lvBVGSxdZY
2025-10-11T08:05:00.000000Z,#014597,Deduct,12oz cup,2,cup,rOECoSJCKof85L3v3B1lvBVGSxdZY
2025-10-11T08:05:00.000000Z,#014597,Deduct,soy milk,2,(oz),rOECoSJCKof85L3v3B1lvBVGSxdZY
2025-10-11T08:05:00.000000Z,#014597,Deduct,whole milk,8,(oz),rOECoSJCKof85L3v3B1lvBVGSxdZY
2025-10-11T08:05:00.000000Z,#014597,Deduct,chocolate syrup,3,pump,rOECoSJCKof85L3v3B1lvBVGSxdZY
2025-10-11T08:10:00.000000Z,#014598,Deduct,espresso,36,(g),n4cbG9gqxFbGgaMH8wihh6FaCcVZY
2025-10-11T08:10:00.000000Z,#014598,Deduct,12oz cup,1,cup,n4cbG9gqxFbGgaMH8wihh6FaCcVZY
2025-10-11T08:10:00.000000Z,#014598,Deduct,oat milk,2,(oz),n4cbG9gqxFbGgaMH8wihh6FaCcVZY
